,date,tweet,language,hashtags,user_id_str,username,name,hour,link,nlikes,nretweets,search,se_ep,ep,season,episode 
31,1/22/10 20:26,"I just overheard this in the office: ""I had no idea it was going to be this big!"" — wait for it — THAT'S WHAT SHE SAID! #theoffice",en,['theoffice'],75662405,CindyElavsky,Cindy Elavsky,20,https://twitter.com/CindyElavsky/status/8083117015,0,0,#TheOffice,s6ep13,ep,6,13
32,1/22/10 20:23,"""sittin' in my office with a plate of grilled bacon."" go watch #theoffice. now.",en,['theoffice'],15135365,allipq,Alli Quattlebaum,20,https://twitter.com/allipq/status/8082997816,0,0,#TheOffice,s6ep13,ep,6,13
33,1/22/10 20:14,"""The principles I'm applying to the office are the ones that made lady gaga a star...or any other drag queens"" #theoffice. Best show ever",en,['theoffice'],36274710,drewstukas,Andrew Stukas,20,https://twitter.com/drewstukas/status/8082725735,0,0,#TheOffice,s6ep13,ep,6,13
34,1/22/10 20:11,"Babies are one of my many areas of expertise. Growing up, I performed my own circumcision. #theoffice #nbc #dailyquote",en,"['theoffice', 'nbc', 'dailyquote']",14549776,starcraftnopes,Grandmaster Bloodseeker,20,https://twitter.com/starcraftnopes/status/8082625101,0,0,#TheOffice,s6ep13,ep,6,13
35,1/22/10 20:10,"#EPICFAIL Fire Alarm went off in #theoffice @ 16:58 whilst I was stuck on a call, working late on a Friday Yowza! My word of the week btw.",en,"['epicfail', 'theoffice']",42291127,StrangeB0twin,James Crossley,20,https://twitter.com/StrangeB0twin/status/8082594358,0,0,#TheOffice,s6ep13,ep,6,13
36,1/22/10 19:56,#theoffice fans: #stevecarrell will be on #conan for tonight's #conano'brien finale ... i'm sure lots of conanigans will ensue,en,"['theoffice', 'stevecarrell', 'conan', 'conano']",21989561,22gigantes,22gigantes,19,https://twitter.com/22gigantes/status/8082167415,0,0,#TheOffice,s6ep13,ep,6,13
37,1/22/10 19:55,"""That's what she said."" easily one of the best TV jokes ever and last nights episode of the Office proves it. #TheOffice #ThatsWhatSheSaid",en,"['theoffice', 'thatswhatshesaid']",15669975,mouseyohno,wrong account,19,https://twitter.com/mouseyohno/status/8082146172,0,2,#TheOffice,s6ep13,ep,6,13
38,1/22/10 19:54,Latest #theoffice episode is that episode in all shows where they show pieces of every other past episode. Fun but was expecting more.,en,['theoffice'],20485941,prguy85,Manuel Mas,19,https://twitter.com/prguy85/status/8082111738,0,0,#TheOffice,s6ep13,ep,6,13
39,1/22/10 19:48,"Generally not a fan of clips shows, but last night's #theoffice was pretty funny.",en,['theoffice'],11427242,brooksduncan,Brooks Duncan,19,https://twitter.com/brooksduncan/status/8081927976,0,0,#TheOffice,s6ep13,ep,6,13
0,2/5/10 23:54,#FF @GOMCJSTONE cause I said so lol...naw he's cool ppl though n yu can catch him 2nite on the mic at #theOffice for Mature Fridays!,en,"['ff', 'theoffice']",25962591,TamGeezy,TAM TAM,23,https://twitter.com/TamGeezy/status/8699349098,0,0,#TheOffice,s6ep14,ep,6,14
1,2/5/10 23:48,Ryan (@veRY_ANgelic) has posted the first critiques of your fan photo submissions on his blog at  http://bit.ly/a3JL #theoffice,en,['theoffice'],15175368,theofficetv,The Office on Peacock,23,https://twitter.com/theofficetv/status/8699119474,0,0,#TheOffice,s6ep14,ep,6,14
2,2/5/10 23:46,BOOM! ROASTED #theoffice,en,['theoffice'],44731427,ohitsjessicaa,Jessica,23,https://twitter.com/ohitsjessicaa/status/8699054885,0,0,#TheOffice,s6ep14,ep,6,14
3,2/5/10 23:44,watchin #theoffice...love this show...thanks alot @hnette you got me addicted,en,['theoffice'],23656595,jcurrenaaron,Jamie Curren,23,https://twitter.com/jcurrenaaron/status/8698974812,0,0,#TheOffice,s6ep14,ep,6,14
4,2/5/10 23:43,RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt (via @OfficeTally) OMG I need money,en,['theoffice'],25276293,Dualmindblades,Kiki,23,https://twitter.com/Dualmindblades/status/8698936514,0,0,#TheOffice,s6ep14,ep,6,14
5,2/5/10 23:41,"Other than Erin's inexplicable adorableness, curious at why this is the most popular #theoffice clip online.  http://post.ly/MOgp",en,['theoffice'],18699013,andrewsunkim,Andy Kim,23,https://twitter.com/andrewsunkim/status/8698863430,0,0,#TheOffice,s6ep14,ep,6,14
6,2/5/10 23:28,"""Too much change isn't a good thing, ask the climate."" Oh Michael &lt;3 #theoffice",en,['theoffice'],14779022,kellysparrow,kellysparrow,23,https://twitter.com/kellysparrow/status/8698417762,0,0,#TheOffice,s6ep14,ep,6,14
7,2/5/10 23:25,RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt (via @OfficeTally) (via @rainnwilson),en,['theoffice'],65949420,Ashley_Holt,Ashley Holt,23,https://twitter.com/Ashley_Holt/status/8698313650,0,0,#TheOffice,s6ep14,ep,6,14
8,2/5/10 23:24,I wish my parents had a DVR so I could catch last night's #Community and #TheOffice,en,"['community', 'theoffice']",15892428,MelissaMRing,Melissa Ring,23,https://twitter.com/MelissaMRing/status/8698264175,0,0,#TheOffice,s6ep14,ep,6,14
9,2/5/10 23:18,"""Here's my toast. Orange juice is in here and like Sabre it is from Florida and it is good."" #TheOffice 5x14 war wieder absolut genial!",en,['theoffice'],90874262,Tobeys_Mom,Einhörnäy,23,https://twitter.com/Tobeys_Mom/status/8698055043,0,0,#TheOffice,s6ep14,ep,6,14
10,2/5/10 23:16,Scissor me! #TheOffice,en,['theoffice'],70081546,desireemhall,Desiree Hall,23,https://twitter.com/desireemhall/status/8697998426,0,1,#TheOffice,s6ep14,ep,6,14
11,2/5/10 23:14,I loved how John Krasinski's eyebrows pitched in with his Christian Slater impression #theoffice,en,['theoffice'],20480608,inner_moppet,ali,23,https://twitter.com/inner_moppet/status/8697932622,1,0,#TheOffice,s6ep14,ep,6,14
12,2/5/10 23:01,"""Too much change is not a good thing. Ask the climate."" - Michael Scott #theoffice",en,['theoffice'],18865256,joesse,Джесси,23,https://twitter.com/joesse/status/8697477069,0,0,#TheOffice,s6ep14,ep,6,14
13,2/5/10 22:58,RT @rainnwilson RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt /Hey #TheOffice fans,en,"['theoffice', 'theoffice']",15160336,rwfishbu1,BillF ❄,22,https://twitter.com/rwfishbu1/status/8697356873,0,0,#TheOffice,s6ep14,ep,6,14
14,2/5/10 22:57,KleanKut605 (Darrell Clark): Hmmmm what movie shall I start with...forget the movie...bout to watch #TheOffice.....  http://twurl.nl/giantj,en,['theoffice'],19044416,SheSaidWhat,She said what?,22,https://twitter.com/SheSaidWhat/status/8697318419,0,0,#TheOffice,s6ep14,ep,6,14
15,2/5/10 22:56,So I caught up with #community #parksandrecreation #theoffice and #30rock :) Now I have only #vampirediaries and #supernatural,en,"['community', 'parksandrecreation', 'theoffice', '30rock', 'vampirediaries', 'supernatural']",18056068,lizponce,Liz Ponce,22,https://twitter.com/lizponce/status/8697297180,0,0,#TheOffice,s6ep14,ep,6,14
16,2/5/10 22:56,#nowwatching #theoffice season 3 about to eat some food!!,en,"['nowwatching', 'theoffice']",51892044,CoreyBuddah,#TheTokahsChamp,22,https://twitter.com/CoreyBuddah/status/8697278929,0,0,#TheOffice,s6ep14,ep,6,14
17,2/5/10 22:37,I love honors council. Its like a weekly episode of my own personal #TheOffice.,en,['theoffice'],107635932,stephnunley,Stephanie Nunley,22,https://twitter.com/stephnunley/status/8696602114,0,0,#TheOffice,s6ep14,ep,6,14
18,2/5/10 22:36,Not packing. Watching #theoffice. :D,en,['theoffice'],26521163,project29,Nadine,22,https://twitter.com/project29/status/8696589178,0,0,#TheOffice,s6ep14,ep,6,14
19,2/5/10 22:36,"Have you ever tasted a rainbow? At Sabre, you will. @OfficeTally  http://bit.ly/2uOeyk #theoffice #quotes",en,"['theoffice', 'quotes']",23519691,kenosando,Ken Duncan Sanders,22,https://twitter.com/kenosando/status/8696558856,0,0,#TheOffice,s6ep14,ep,6,14
20,2/5/10 22:29,"last nights #theoffice episode OMG super funny. David Wallace ohh man the ""suck it"" haha wow...",en,['theoffice'],40111178,tvvin,O M ∆ R,22,https://twitter.com/tvvin/status/8696311393,0,0,#TheOffice,s6ep14,ep,6,14
21,2/5/10 22:29,@griffinweiler oh. my. god. RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt,en,['theoffice'],109927171,BridgetWeiler,Bridget,22,https://twitter.com/BridgetWeiler/status/8696309163,0,0,#TheOffice,s6ep14,ep,6,14
22,2/5/10 22:28,"""If you want to join us for Suck It"" #theoffice",en,['theoffice'],17840894,sarahntastic,sarahntastic,22,https://twitter.com/sarahntastic/status/8696297315,0,0,#TheOffice,s6ep14,ep,6,14
23,2/5/10 22:18,"going to watch #theoffice until it's time to go to the game. wish i could drive as horrible as meredith. it'd be funny. scary, but funny.",en,['theoffice'],64722747,heyitssuzy,Suzy Conrad,22,https://twitter.com/heyitssuzy/status/8695938734,0,0,#TheOffice,s6ep14,ep,6,14
24,2/5/10 22:15,LMAO Christian Slater welcome video #theoffice,en,['theoffice'],17840894,sarahntastic,sarahntastic,22,https://twitter.com/sarahntastic/status/8695839912,0,0,#TheOffice,s6ep14,ep,6,14
25,2/5/10 22:12,"""Scissor me"" #theoffice",en,['theoffice'],17840894,sarahntastic,sarahntastic,22,https://twitter.com/sarahntastic/status/8695700753,0,0,#TheOffice,s6ep14,ep,6,14
26,2/5/10 22:07,"Boom, roasted! #theoffice",en,['theoffice'],23270368,iheartfreddork,Emily Jones,22,https://twitter.com/iheartfreddork/status/8695553356,0,0,#TheOffice,s6ep14,ep,6,14
27,2/5/10 22:07,TAKE OUT MY SUCK-IT AND WE'LL SUCK IT.  #TheOffice,en,['theoffice'],23229968,TheDeathAgent,Jeff Kramer,22,https://twitter.com/TheDeathAgent/status/8695544807,0,0,#TheOffice,s6ep14,ep,6,14
28,2/5/10 22:06,and scratch the mac n cheese. just #theoffice,en,['theoffice'],20093384,Blyn315,Brooke Young,22,https://twitter.com/Blyn315/status/8695509339,0,0,#TheOffice,s6ep14,ep,6,14
29,2/5/10 21:56,That's what she said. RT @lyteforce: Go hard or go home!.....Go easy. @mozy19 #theoffice,en,['theoffice'],13104582,claudgrrl,☠ claudgrrl ☠,21,https://twitter.com/claudgrrl/status/8695141101,0,0,#TheOffice,s6ep14,ep,6,14
30,2/5/10 21:55,"Emily Blunt, I am going to STEAL YOUR MAN! RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt",en,['theoffice'],20726199,SunglassTwins,Ilya Monroe,21,https://twitter.com/SunglassTwins/status/8695108840,0,0,#TheOffice,s6ep14,ep,6,14
31,2/5/10 21:50,Follow me @Kevinkoolkev and the whole city of Houston  To the spot every1 been talkin bout all day #THEOFFICE !!,en,['theoffice'],28830908,KevinKoolKev,Dirk Diggler,21,https://twitter.com/KevinKoolKev/status/8694909121,0,0,#TheOffice,s6ep14,ep,6,14
32,2/5/10 21:49,@rainnwilson Man I wish I had the money to win #TheOffice set visit. I love the show & I love what your doing. I wish I could help.,en,['theoffice'],71457702,DavidYessir,David,21,https://twitter.com/DavidYessir/status/8694899970,0,0,#TheOffice,s6ep14,ep,6,14
33,2/5/10 21:49,rainnwilson    I want to go to there. RT@rainnwilson's auction for Haiti: #TheOffice set visit for 4!  http://j.mp/591BRt (via @OfficeTally),en,['theoffice'],16807621,barlandrew,Andrew Barlow,21,https://twitter.com/barlandrew/status/8694887723,0,0,#TheOffice,s6ep14,ep,6,14
34,2/5/10 21:48,"Watching last night's #theoffice. It's called ""Suck It!""...David Wallace has descended into something pitiful.",en,['theoffice'],74266892,zacharyhorner21,Zachary Horner,21,https://twitter.com/zacharyhorner21/status/8694840484,0,0,#TheOffice,s6ep14,ep,6,14
35,2/5/10 21:46,RT @bigfella54: christian slater was not available to be your coordinators lol #Bears #TheOffice #Sabre,en,"['bears', 'theoffice', 'sabre']",18410825,TheZWhite,Z White,21,https://twitter.com/TheZWhite/status/8694794466,0,0,#TheOffice,s6ep14,ep,6,14
36,2/5/10 21:45,#TheOffice set visit for 4 people by @rainnwilson --&gt;  http://j.mp/591BRt [Can one of my friends bid and take me with them? No seriously :| ],en,['theoffice'],64254993,arianaad,Ariana Dhountal,21,https://twitter.com/arianaad/status/8694750091,0,0,#TheOffice,s6ep14,ep,6,14
37,2/5/10 21:42,RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt (via @OfficeTally),en,['theoffice'],7413172,jackiewolven,jacqueline wolven,21,https://twitter.com/jackiewolven/status/8694634056,0,0,#TheOffice,s6ep14,ep,6,14
38,2/5/10 21:39,RT @rainnwilson: RT New in @rainnwilson's auction for Haiti: #TheOffice set visit for 4 people!  http://j.mp/591BRt (via @OfficeTally),en,['theoffice'],51336581,OnlinePRMedia,Online PR Media,21,https://twitter.com/OnlinePRMedia/status/8694553684,0,1,#TheOffice,s6ep14,ep,6,14
39,2/5/10 21:37,Sabre reminds me of Prestige Worldwide #theoffice,en,['theoffice'],22012802,ethanelser,Ethan Elser,21,https://twitter.com/ethanelser/status/8694457172,0,0,#TheOffice,s6ep14,ep,6,14
0,2/12/10 23:45,RT @marisaroffman: Who is TV's best actor-director?:  http://bit.ly/9lZo75 #Bones #Smallville #HIMYM #TheOffice #OTH,en,"['bones', 'smallville', 'himym', 'theoffice', 'oth']",73283414,wellsbones,Raquel luciana🔺🇧🇷🏴🏡🌎,23,https://twitter.com/wellsbones/status/9031354936,0,0,#TheOffice,s6ep15,ep,6,15
1,2/12/10 23:44,RT @marisaroffman: Who is TV's best actor-director?:  http://bit.ly/9lZo75 #Bones #Smallville #HIMYM #TheOffice #OTH // Vote DB of course !,en,"['bones', 'smallville', 'himym', 'theoffice', 'oth']",55520897,7lovelyangel,Nora ⭐⭐ (Vaccinée! 💉💉💉AZ+PF+PF),23,https://twitter.com/7lovelyangel/status/9031329506,0,1,#TheOffice,s6ep15,ep,6,15
2,2/12/10 23:42,Who is TV's best actor-director?:  http://bit.ly/9lZo75 #Bones #Smallville #HIMYM #TheOffice #OTH,en,"['bones', 'smallville', 'himym', 'theoffice', 'oth']",14541151,marisaroffman,Marisa Roffman,23,https://twitter.com/marisaroffman/status/9031257740,3,2,#TheOffice,s6ep15,ep,6,15
3,2/12/10 23:42,Jim just promised Andy that he will find someone someday. Sounds very Boothie. #TheOffice,en,['theoffice'],40362345,Tchitchou26,Cécile Braconi,23,https://twitter.com/Tchitchou26/status/9031255030,0,0,#TheOffice,s6ep15,ep,6,15
4,2/12/10 23:37,"""I got you a Valentine's card."" ""Aww, a bird and a dog!"" ""Yeah, it's Snoopy and Woodstock."" ""You named them?"" #theoffice",en,['theoffice'],758537,benzado,Benjamin راغب,23,https://twitter.com/benzado/status/9031080660,0,0,#TheOffice,s6ep15,ep,6,15
5,2/12/10 23:33,"When will favs like #Chuck, #HIMYM, #TheOffice, #VampireDiaries & more return from their Olympics hiatus? Get the scoop -  http://is.gd/8gwYI",en,"['chuck', 'himym', 'theoffice', 'vampirediaries']",18347771,sidereel,SideReel,23,https://twitter.com/sidereel/status/9030916711,0,0,#TheOffice,s6ep15,ep,6,15
7,2/12/10 23:24,Andy and Erin are the new Pam and Jim. And I love it. #TheOffice,en,['theoffice'],17147997,HeyAdeo,"Hey, Adeo!",23,https://twitter.com/HeyAdeo/status/9030600646,0,0,#TheOffice,s6ep15,ep,6,15
8,2/12/10 23:23,Kathy Bates is great in #TheOffice !,en,['theoffice'],47454715,JoshChrr,Josh Reda,23,https://twitter.com/JoshChrr/status/9030563134,0,0,#TheOffice,s6ep15,ep,6,15
9,2/12/10 23:19,"Erin: ""Aww, a bird and a dog."" Andy: ""Yeah, well it's Snoopy and Woodstock."" Erin: ""You named them?"" Andy: ""Charles Schulz did."" #theoffice",en,['theoffice'],79292764,ziggystarlog,Rachel,23,https://twitter.com/ziggystarlog/status/9030404546,0,0,#TheOffice,s6ep15,ep,6,15
10,2/12/10 23:05,Watching #TheOffice. 5x22 Heavy competition.,en,['theoffice'],40362345,Tchitchou26,Cécile Braconi,23,https://twitter.com/Tchitchou26/status/9029911472,0,0,#TheOffice,s6ep15,ep,6,15
11,2/12/10 23:05,LMAO! My niece said her name was Tuna. XD Made me think of Andy and Jim. #TheOffice,en,['theoffice'],21624406,FiireWalkWithMe,"dim the lights, and think about you",23,https://twitter.com/FiireWalkWithMe/status/9029905583,0,0,#TheOffice,s6ep15,ep,6,15
12,2/12/10 22:59,"I dont want to get my hopes up, but I feel like #theoffice is back to normal. Jim putting Dwight's tie in his coffee cup? Classic.",en,['theoffice'],15044679,kelsaroo,Kelsey Davis,22,https://twitter.com/kelsaroo/status/9029697805,0,0,#TheOffice,s6ep15,ep,6,15
14,2/12/10 22:41,Season one of #TheOffice Completed.,en,['theoffice'],15799941,BryceThinksThat,Bryce Derrick Sykes,22,https://twitter.com/BryceThinksThat/status/9029075804,1,0,#TheOffice,s6ep15,ep,6,15
17,2/12/10 22:38,"So when Pam moved to Sales, I didn't now how they'd replace her. Then came Erin. Ultimate cutie. #TheOffice",en,['theoffice'],88372815,IONRyan,Ryan Simmons,22,https://twitter.com/IONRyan/status/9028945465,0,0,#TheOffice,s6ep15,ep,6,15
18,2/12/10 22:32,man I LOVE #THEOFFICE &lt; best show,en,['theoffice'],75200719,korporate1,Bobby Light,22,https://twitter.com/korporate1/status/9028748970,0,0,#TheOffice,s6ep15,ep,6,15
19,2/12/10 22:25,"I think you should call the cops....No, the cops called us. #theoffice",en,['theoffice'],52233021,SamanthaCitty,Sam Citty,22,https://twitter.com/SamanthaCitty/status/9028483091,0,0,#TheOffice,s6ep15,ep,6,15
20,2/12/10 22:18,catching up on #THEOFFICE #FTMFW,en,"['theoffice', 'ftmfw']",75200719,korporate1,Bobby Light,22,https://twitter.com/korporate1/status/9028253709,0,0,#TheOffice,s6ep15,ep,6,15
21,2/12/10 22:16,"""Too much change is not a good thing. Just ask the climate."" #theoffice",en,['theoffice'],23835864,CityGrownRose,Rose,22,https://twitter.com/CityGrownRose/status/9028184330,0,0,#TheOffice,s6ep15,ep,6,15
22,2/12/10 22:06,Ashley and I are going to Casino Night tonight. Why can't I say that with a straight face? Maybe she'll fold every time I cough.  #theoffice,en,['theoffice'],17188086,JonSpurr,Jonny 💗💛💙,22,https://twitter.com/JonSpurr/status/9027811139,0,0,#TheOffice,s6ep15,ep,6,15
23,2/12/10 22:04,"""it is not farmboy swill.  i will show you.  it is beet vodka and it is delicious!"" #theoffice",en,['theoffice'],37119371,matthewdrury,Matthew Drury,22,https://twitter.com/matthewdrury/status/9027739464,0,1,#TheOffice,s6ep15,ep,6,15
24,2/12/10 21:59,"""What are you reading?""-Michael ""The Atlantic""-Oscar ""Oh, my favorite ocean""-Michael #TheOffice",en,['theoffice'],24772500,KevinAE,Bone Salad,21,https://twitter.com/KevinAE/status/9027578585,0,0,#TheOffice,s6ep15,ep,6,15
25,2/12/10 21:58,"Haha, Michael screwing over Jim is funny. #theoffice",en,['theoffice'],14779022,kellysparrow,kellysparrow,21,https://twitter.com/kellysparrow/status/9027539768,0,0,#TheOffice,s6ep15,ep,6,15
26,2/12/10 21:56,"OH MY GAAH, KATHY BATES! #TheOffice",en,['theoffice'],24772500,KevinAE,Bone Salad,21,https://twitter.com/KevinAE/status/9027473174,0,0,#TheOffice,s6ep15,ep,6,15
27,2/12/10 21:52,"""[...] you can make a lot more money in sales.""-""Where did you get that information?""-""Manual.""-""Manuelle who?"" #TheOffice 6x15 - Super Epi!",en,['theoffice'],90874262,Tobeys_Mom,Einhörnäy,21,https://twitter.com/Tobeys_Mom/status/9027331091,0,0,#TheOffice,s6ep15,ep,6,15
28,2/12/10 21:49,"BABY PREVIEW Watch a promo clip of ""The Delivery"" #TheOffice baby episode airing March 4after the Olympics  http://bit.ly/blzdQG",en,['theoffice'],62620931,CFSV,Spooky Christopher,21,https://twitter.com/CFSV/status/9027229628,0,0,#TheOffice,s6ep15,ep,6,15
29,2/12/10 21:40,@jrocca4life #mardigrasedition 2nite at #theoffice #freebeads freemasks #ass n #titts..lmao,en,"['mardigrasedition', 'theoffice', 'freebeads', 'ass', 'titts']",95805914,TeeMood,BIGMood😏,21,https://twitter.com/TeeMood/status/9026910040,0,0,#TheOffice,s6ep15,ep,6,15
30,2/12/10 21:37,#Community and #ParksandRec are absolutely killing #30Rock and #TheOffice this season. I know which I watch first (after #Supernatural ).,en,"['community', 'parksandrec', '30rock', 'theoffice', 'supernatural']",24759331,JTVaughn,Vaughn,21,https://twitter.com/JTVaughn/status/9026800956,0,0,#TheOffice,s6ep15,ep,6,15
31,2/12/10 21:36,LOVED last night's episode of #TheOffice! @mindykaling is a genius!,en,['theoffice'],49638255,little_known53,Adrian,21,https://twitter.com/little_known53/status/9026775780,0,0,#TheOffice,s6ep15,ep,6,15
32,2/12/10 21:36,Lulz. Dwight Just Crushed an Apple in hand. #TheOFfice,en,['theoffice'],18159370,MARLOS_BRANDO,Yung Corazón,21,https://twitter.com/MARLOS_BRANDO/status/9026775404,0,0,#TheOffice,s6ep15,ep,6,15
33,2/12/10 21:34,@MELISSSSSSA87 u got a trip to #theoffice so stop bitching,en,['theoffice'],85641790,Scumbags_la,SCUMBAGS,21,https://twitter.com/Scumbags_la/status/9026713722,0,0,#TheOffice,s6ep15,ep,6,15
34,2/12/10 21:34,"""i can't even go near a cigarrette now without thinking about a penis. and vice versa."" #theoffice LOLOLOL xD",en,['theoffice'],12681372,the_nikster,🌹nikki aka psushgirl🌹,21,https://twitter.com/the_nikster/status/9026713005,0,0,#TheOffice,s6ep15,ep,6,15
35,2/12/10 21:32,#mardigrasedition 2nite at  #theoffice #freebeads freemasks #ass n #titts,en,"['mardigrasedition', 'theoffice', 'freebeads', 'ass', 'titts']",96710187,LifeOfTashaRene,TheLifeOfTashaRenee,21,https://twitter.com/LifeOfTashaRene/status/9026625775,0,0,#TheOffice,s6ep15,ep,6,15
36,2/12/10 21:26,"yo, this last episode of #theoffice was the funniest in a long time",en,['theoffice'],86246655,daotherblackguy,King Comb-over,21,https://twitter.com/daotherblackguy/status/9026427956,0,0,#TheOffice,s6ep15,ep,6,15
38,2/12/10 21:22,"Gotta say, now that #Parks&Rec and #Community have found their grooves, the flaws in #TheOffice and #30Rock are becoming more pronounced.",en,"['parks', 'community', 'theoffice', '30rock']",24168901,Nquoid,Ben Phillips,21,https://twitter.com/Nquoid/status/9026268894,0,0,#TheOffice,s6ep15,ep,6,15
40,2/12/10 21:17,Jim and Pam welcome their baby to The Office on March 4th! First Promo! -  http://bit.ly/ddr95k!  #TheOffice,en,['theoffice'],33747179,fanbolt,FanBolt,21,https://twitter.com/fanbolt/status/9026083325,0,1,#TheOffice,s6ep15,ep,6,15
41,2/12/10 21:12,He is molesting people via the internet. -Dwight Schrute #theoffice,en,['theoffice'],17889533,JaredCarterAR,JaredCarterAR,21,https://twitter.com/JaredCarterAR/status/9025913965,0,0,#TheOffice,s6ep15,ep,6,15
42,2/12/10 21:11,I will try to MANAGE my excitement. #TheOffice,en,['theoffice'],18064048,ClevelandRox,Cleve Calhoun,21,https://twitter.com/ClevelandRox/status/9025899856,0,0,#TheOffice,s6ep15,ep,6,15
43,2/12/10 21:11,Last night's episode of #theoffice was EXCELLENT. Loved it!,en,['theoffice'],27051284,TheLaurenYouLov,uǝɹnɐl,21,https://twitter.com/TheLaurenYouLov/status/9025884295,0,0,#TheOffice,s6ep15,ep,6,15
44,2/12/10 21:09,We heart Jim & Pam: RT @OfficeTally Missed them? Here are two promos of #TheOffice episode 'The Delivery' airing March 4:  http://j.mp/durIg1,en,['theoffice'],22843783,BalletBlack,Ballet Black,21,https://twitter.com/BalletBlack/status/9025809188,0,0,#TheOffice,s6ep15,ep,6,15
45,2/12/10 21:02,#TheOffice - not a bad episode last night. Anyone else notice Ed Helms is now listed on the opening credits? Well-deserved.,en,['theoffice'],82006523,BennyCL,BennyCL,21,https://twitter.com/BennyCL/status/9025569827,0,0,#TheOffice,s6ep15,ep,6,15
46,2/12/10 20:59,Pam gonna have her baby!! #theoffice   http://bit.ly/blzdQG,en,['theoffice'],41380528,AmesLorraine,Amy,20,https://twitter.com/AmesLorraine/status/9025458342,0,0,#TheOffice,s6ep15,ep,6,15
47,2/12/10 20:58,Jim and Pam have the baby!  March 4th after the Olympics #TheOffice,en,['theoffice'],14238934,JessHowe,Jessica Howe,20,https://twitter.com/JessHowe/status/9025424222,0,0,#TheOffice,s6ep15,ep,6,15
48,2/12/10 20:58,A month or so without #theoffice and two ish months until #glee...and no where to watch the #olympics...bummer,en,"['theoffice', 'glee', 'olympics']",19573969,justsophi,Sophi Perkins,20,https://twitter.com/justsophi/status/9025424127,0,0,#TheOffice,s6ep15,ep,6,15
50,2/12/10 20:48,"RT @theofficenbc: BABY PREVIEW: Watch a promo clip of ""The Delivery,"" #TheOffice baby episode, airing March 4th  http://bit.ly/blzdQG",en,['theoffice'],107442081,NerdAlert007,Nerd Alert,20,https://twitter.com/NerdAlert007/status/9025097833,0,0,#TheOffice,s6ep15,ep,6,15
51,2/12/10 20:47,"'Did you see 'Saw'?' 'Yes, I see-saw all the time.' 'No, Dwight, did you see the film, 'Saw'?' 'Yes...?' #TheOffice now that's more like it",en,['theoffice'],25497219,MadsJD1512,Mads,20,https://twitter.com/MadsJD1512/status/9025046555,0,0,#TheOffice,s6ep15,ep,6,15
52,2/12/10 20:47,"RT @theofficenbc: Watch a promo clip of ""The Delivery,"" #TheOffice baby episode, airing March 4th after the Olympics!  http://bit.ly/blzdQG",en,['theoffice'],14195818,sallyslytherin,Jenn,20,https://twitter.com/sallyslytherin/status/9025043543,0,0,#TheOffice,s6ep15,ep,6,15
53,2/12/10 20:46,"BABY PREVIEW: Watch a promo clip of ""The Delivery,"" #TheOffice baby episode, airing March 4th after the Olympics!  http://bit.ly/blzdQG",en,['theoffice'],15175368,theofficetv,The Office on Peacock,20,https://twitter.com/theofficetv/status/9025017470,5,14,#TheOffice,s6ep15,ep,6,15
54,2/12/10 20:42,RT @OfficeTally: Missed them? Here are two promos of #TheOffice episode 'The Delivery' airing March 4:  http://j.mp/durIg1,en,['theoffice'],22583245,HT_BK,Brian Kelly,20,https://twitter.com/HT_BK/status/9024873884,0,0,#TheOffice,s6ep15,ep,6,15
55,2/12/10 20:02,Looks like Michael Scott is out of the paper business. He just changed the oil in my car. #theoffice  http://yfrog.com/1y86zoj,en,['theoffice'],10040802,markevitts,Mark Evitts,20,https://twitter.com/markevitts/status/9023474124,0,0,#TheOffice,s6ep15,ep,6,15
56,2/12/10 20:00,"We rank TV's worst recent couples: #TheOffice's Jim/Pam, #HIMYM's Barney/Robin, #BigBangTheory's Leonard/Penny, more.  http://ow.ly/16Lf6",en,"['theoffice', 'himym', 'bigbangtheory']",18952294,TVWithoutPity,TVWithoutPity,20,https://twitter.com/TVWithoutPity/status/9023397693,2,2,#TheOffice,s6ep15,ep,6,15
57,2/12/10 19:49,@gmmrtv such a great scene lol #theoffice,en,['theoffice'],17646068,d_emmerez,d’emmerez🦉✨🦊💙,19,https://twitter.com/d_emmerez/status/9023022040,0,0,#TheOffice,s6ep15,ep,6,15
58,2/12/10 19:47,"#theoffice lol: Andy gives Erin Peanuts VDay card. E: ""Aww, a bird & a dog"" A: ""Yeah, well it's Snoopy & Woodstock"" E: ""Oh, you named them?""",en,['theoffice'],66607578,NuMusicNuLife,John Lund,19,https://twitter.com/NuMusicNuLife/status/9022949877,0,0,#TheOffice,s6ep15,ep,6,15
